run_id,source_file,severity,alpha_deg,degradation_type,ambient_temperature,irradiance,load,SNR_dB,Peak_T_DTS,Peak_T_time_s,baseline_T_DTS,Delta_T_DTS,AUC_DTS,AUC_positive_DTS,Max_abs_dT_dt_DTS,Steady_T_DTS,Rise_time_10_90_DTS,Hotspot_position_m,Hotspot_index,Peak_spatial_temperature,Max_abs_dT_dx,Mean_abs_dT_dx,Inverter_region_mean_T,Inverter_region_max_T,Background_mean_T,Peak_T_surface,Delta_T_surface,AUC_surface,Max_abs_dT_dt_surface,Steady_T_surface,Rel_Delta_T_surface,Rel_Max_abs_dT_dx,n_time_samples,n_dts_channels,n_inverter_channels,duration_s
45,run_045_Healthy_Ta25_Vdc550_P2000.csv,Healthy,1.0,thermal_path,25.0,,550.0,,298.843357081589,60.0,297.5059756158575,1.3373814657314824,39.47785987946759,39.47810421146231,0.025658488453700556,298.81442955704574,43.6927178803533,6.0,12.0,298.843357081589,1.3386074711729634,0.13059585084614278,298.843357081589,298.843357081589,297.504749610416,301.225205838947,2.601014394199524,132.2710785479866,3.686037878125717,301.22462550292653,0.7056396272091735,0.3631561897713381,6002,41,5,60.0
46,run_046_Mild_Ta25_Vdc550_P2000.csv,Mild,1.25,thermal_path,25.0,,550.0,,298.940897907579,60.0,297.50597914629014,1.4349187612888272,42.415332429716166,42.415577803343986,0.02751948691729922,298.909940452387,43.7127145475754,6.0,12.0,298.940897907579,1.4361482971629584,0.14011202899150815,298.940897907579,298.940897907579,297.504749610416,301.444656979579,2.817933901437698,143.8866357833903,3.686052356088112,301.444010957268,0.7644855876188041,0.38961690134187243,6002,41,5,60.0
47,run_047_Moderate_Ta25_Vdc550_P2000.csv,Moderate,1.5,thermal_path,25.0,,550.0,,299.037598972092,60.0,297.5059815831527,1.5316173889393099,45.298061794401626,45.2983078881672,0.02937946121164714,299.0045982580204,43.69271788035323,6.0,12.0,299.037598972092,1.5328493616759715,0.14954627918789967,299.037598972092,299.037598972092,297.504749610416,301.664031041017,3.035547555331675,155.41752631579104,3.686062029648383,301.66334589899975,0.8235204754872882,0.41585012659762305,6002,41,5,60.0
48,run_048_Severe_Ta25_Vdc550_P2000.csv,Severe,2.0,thermal_path,25.0,,550.0,,299.228452475745,60.0,297.5059847272045,1.7224677485404527,50.90234093317433,50.90258795741204,0.03308904896948661,299.1913256537884,43.60273287785365,6.0,12.0,299.228452475745,1.7237028653289599,0.16816613320282536,299.228452475745,299.228452475745,297.504749610416,302.102486274367,3.4717160649172456,178.16103331586314,3.686074145467501,302.10180957488745,0.9418465087540803,0.46762566277959244,6002,41,5,60.0
49,run_049_Healthy_Ta25_Vdc600_P2000.csv,Healthy,1.0,thermal_path,25.0,,600.0,,298.978467174395,60.0,297.5060985386191,1.472368635775922,43.46010347613786,43.4603723692358,0.02824684392362542,298.94661343104497,43.6927178803533,6.0,12.0,298.978467174395,1.473717563978994,0.1437773233150238,298.978467174395,298.978467174395,297.504749610416,301.53593473287,2.8641060615435663,145.63281892737973,4.046800193758827,301.5353408103618,0.7077458546040228,0.3641686007260337,6002,41,5,60.0
50,run_050_Mild_Ta25_Vdc600_P2000.csv,Mild,1.25,thermal_path,25.0,,600.0,,299.085853334813,60.0,297.50610242170825,1.5797509131047605,46.6938856805269,46.69415571938011,0.030295545167973614,299.05176429371426,43.7127145475754,6.0,12.0,299.085853334813,1.5811037243969963,0.15425402189238988,299.085853334813,299.085853334813,297.504749610416,301.777560418044,3.1029467412588474,158.420765488353,4.046816057849355,301.77689861596593,0.7667624860883548,0.3907031359456599,6002,41,5,60.0
51,run_051_Moderate_Ta25_Vdc600_P2000.csv,Moderate,1.5,thermal_path,25.0,,600.0,,299.192314783832,60.0,297.5061051019672,1.6862096818647956,49.86739925323468,49.867670084204,0.03234311516825983,299.15597578174265,43.69271788035323,6.0,12.0,299.192314783832,1.687565173415976,0.16464050472350986,299.192314783832,299.192314783832,297.504749610416,302.019101672085,3.342551414514844,171.11544549782403,4.046826657566271,302.01840007404775,0.8259685173975373,0.4170095030536505,6002,41,5,60.0
52,run_052_Severe_Ta25_Vdc600_P2000.csv,Severe,2.0,thermal_path,25.0,,600.0,,299.402431267145,60.0,297.5061085600275,1.8963227071175197,56.03697887332401,56.03725072776201,0.03642685172962956,299.3615487860639,43.60273287785365,6.0,12.0,299.402431267145,1.8976816567289916,0.1851396738272187,299.402431267145,299.402431267145,297.504749610416,302.501863491006,3.82279768031583,196.15430032114426,4.0468399333312846,302.5011737694602,0.9446377280281933,0.4689292603591699,6002,41,5,60.0
53,run_053_Healthy_Ta25_Vdc650_P2000.csv,Healthy,1.0,thermal_path,25.0,,650.0,,299.115813639798,60.0,297.50622337339996,1.6095902663980155,47.50790425367582,47.508198099506075,0.030877827246513334,299.08098427394594,43.6927178803533,6.0,12.0,299.115813639798,1.6110640293819642,0.1571769784762892,299.115813639798,299.115813639798,297.504749610416,301.85185953144,3.1316386036655786,159.21739691471066,4.411842906569291,301.85125677343154,0.7098255014933846,0.36516804054447843,6002,41,5,60.0
54,run_054_Mild_Ta25_Vdc650_P2000.csv,Mild,1.25,thermal_path,25.0,,650.0,,299.233208116869,60.0,297.50622761443265,1.7269805024363336,51.042873495155256,51.043168592436416,0.033117315884737764,299.19593461450546,43.7127145475754,6.0,12.0,299.233208116869,1.7284585064529665,0.16863009819053332,299.233208116869,299.233208116869,297.504749610416,302.116030634104,3.392767456420586,173.19713768275713,4.41186016879692,302.11535830051645,0.769010650069122,0.3917754507900244,6002,41,5,60.0
55,run_055_Moderate_Ta25_Vdc650_P2000.csv,Moderate,1.5,thermal_path,25.0,,650.0,,299.349591505214,60.0,297.50623054173195,1.8433609634820414,54.51195739640983,54.5122533588718,0.035355568763407064,299.30985784738294,43.69271788035323,6.0,12.0,299.349591505214,1.8448418947979803,0.17998457510224197,299.349591505214,299.349591505214,297.504749610416,302.380109905203,3.6547312828839154,187.07486160498289,4.411871702215649,302.3793974379363,0.8283856670284641,0.41815402153954245,6002,41,5,60.0
56,run_056_Severe_Ta25_Vdc650_P2000.csv,Severe,2.0,thermal_path,25.0,,650.0,,299.579289735297,60.0,297.5062343185251,2.073055416771865,61.25614088504255,61.25643796537565,0.03981960274177254,299.53458818324214,43.60273287785365,6.0,12.0,299.579289735297,2.0745401248809685,0.20239415852497253,299.579289735297,299.579289735297,297.504749610416,302.907919770481,4.179793273183918,214.44702365402094,4.411886147425321,302.90722276916,0.9473937299182467,0.4702161514506951,6002,41,5,60.0
57,run_057_Healthy_Ta25_Vdc700_P2000.csv,Healthy,1.0,thermal_path,25.0,,700.0,,299.255396458225,60.0,297.50635012017335,1.7490463380516417,51.621261734507314,51.6215809247009,0.03355144107263186,299.2175420651301,43.6927178803533,6.0,12.0,299.255396458225,1.75064684780898,0.1707948144203883,299.255396458225,299.255396458225,297.504749610416,302.172980668483,3.403612470661301,173.02481337190022,4.781167076143902,302.17237339630117,0.7118790070407613,0.3661547107491815,6002,41,5,60.0
58,run_058_Mild_Ta25_Vdc700_P2000.csv,Mild,1.25,thermal_path,25.0,,700.0,,299.382962244915,60.0,297.5063547244219,1.8766075204931099,55.462295640689945,55.46261618959986,0.035984801819722634,299.34245140587507,43.70271621396433,6.0,12.0,299.382962244915,1.8782126344989933,0.18324025702429203,299.382962244915,299.382962244915,297.504749610416,302.460068104786,3.6873965403126476,188.21575320383715,4.781185747653581,302.45939001505434,0.7712305555420594,0.3928340653614528,6002,41,5,60.0
59,run_059_Moderate_Ta25_Vdc700_P2000.csv,Moderate,1.5,thermal_path,25.0,,700.0,,299.509429125841,60.0,297.50635790241097,2.0030712234300267,59.23173606810577,59.232057556346035,0.03841682003621827,299.4662444451857,43.69271788035323,6.0,12.0,299.509429125841,2.004679515424982,0.19557848930975436,299.509429125841,299.509429125841,297.504749610416,302.747056244178,3.9720876806247816,203.29577546035148,4.781198222532112,302.74633799513583,0.8307724331331264,0.41928391631571144,6002,41,5,60.0
60,run_060_Severe_Ta25_Vdc700_P2000.csv,Severe,2.0,thermal_path,25.0,,700.0,,299.759027852868,60.0,297.5063620026351,2.2526658502328587,66.55982631460633,66.56014901652192,0.04326730551838409,299.7104438188721,43.60273287785365,6.0,12.0,299.759027852868,2.25427824245196,0.21992958462945952,299.759027852868,299.759027852868,297.504749610416,303.320655675865,4.542703423023397,233.03920412026707,4.781213847183608,303.3199565769676,0.9501150896438765,0.47148659618725297,6002,41,5,60.0
61,run_061_Healthy_Ta30_Vdc500_P2000.csv,Healthy,1.0,thermal_path,30.0,,500.0,,301.132793273876,60.0,297.5221340226325,3.6106592512435327,115.26980431701146,115.27242163272219,0.06959395321064221,301.06382026230364,45.5524079320113,6.0,12.0,301.132793273876,1.205691174625997,0.11762840728058507,301.132793273876,301.132793273876,299.9271020992499,305.919672483126,2.3423632186063514,119.13217491093968,3.329556180158761,305.9191108485067,0.7035061407177283,0.362117684576359,6002,41,5,60.0
62,run_062_Mild_Ta30_Vdc500_P2000.csv,Mild,1.25,thermal_path,30.0,,500.0,,301.220648657242,60.0,297.522137205711,3.698511451531033,117.9157767895399,117.91839498672175,0.07122842252829287,301.14984772911623,45.51241459756708,6.0,12.0,301.220648657242,1.2935465578800063,0.12619966418341524,301.220648657242,301.220648657242,299.927102099362,306.117319929365,2.537728531114226,129.59474771174814,3.3295692839437834,306.11669532156253,0.762179223406445,0.3885026703357366,6002,41,5,60.0
63,run_063_Moderate_Ta30_Vdc500_P2000.csv,Moderate,1.5,thermal_path,30.0,,500.0,,301.307747818559,60.0,297.5221394028185,3.785608415740512,120.51244089609247,120.51505970240392,0.07284498336230172,301.2351069607635,45.482419596733855,6.0,12.0,301.307747818559,1.380645719298002,0.13469714334614652,301.307747818559,301.307747818559,299.9271020992609,306.314897592246,2.733719269048663,139.9811032027526,3.3295780388016283,306.3142349097536,0.8210407556726242,0.4146608678963175,6002,41,5,60.0
64,run_064_Severe_Ta30_Vdc500_P2000.csv,Severe,2.0,thermal_path,30.0,,500.0,,301.47965102694,60.0,297.52214223754214,3.9575087893978775,125.56059100430012,125.56321059732831,0.07601482177415164,301.4032946233957,45.39243459423431,6.0,12.0,301.47965102694,1.5525489275750033,0.15146818805609788,301.47965102694,301.47965102694,299.9271020993651,306.709787634831,3.1265479246569043,160.46722178989697,3.3295890045756096,306.7091301804636,0.9390191763488884,0.46628845945894504,6002,41,5,60.0
65,run_065_Healthy_Ta30_Vdc550_P2000.csv,Healthy,1.0,thermal_path,30.0,,550.0,,301.265662295072,60.0,297.522255033292,3.7434072617799643,119.18638905088591,119.18903034820553,0.07183828225061006,301.1938126527844,45.512414597567044,6.0,12.0,301.265662295072,1.3385601937259821,0.13059123841229095,301.265662295072,301.265662295072,299.92710210134607,306.225205838905,2.601014394156664,132.271078550517,3.686037878125717,306.2246255029504,0.7056396271975459,0.36314336368312516,6002,41,5,60.0
66,run_066_Mild_Ta30_Vdc550_P2000.csv,Mild,1.25,thermal_path,30.0,,550.0,,301.363199675153,60.0,297.5222585637628,3.8409411113901797,122.12378580744044,122.12642808247935,0.07366765624647087,301.28932023333647,45.47242126312276,6.0,12.0,301.363199675153,1.4360975740229946,0.1401070803924873,301.363199675153,301.363199675153,299.92710210113,306.444656979731,2.817933901589697,143.88663578626108,3.686052356086293,306.4440109573691,0.7644855876604177,0.389603140512032,6002,41,5,60.0
67,run_067_Moderate_Ta30_Vdc550_P2000.csv,Moderate,1.5,thermal_path,30.0,,550.0,,301.459897325492,60.0,297.52226100060454,3.937636324887478,125.00644052335522,125.00908347402368,0.07547922062440193,301.3839747557401,45.43242792867857,6.0,12.0,301.459897325492,1.5327952241080425,0.14954099747395536,301.459897325492,301.459897325492,299.92710210138404,306.664031040956,3.0355475552705684,155.41752631175132,3.686062029650202,306.66334589895007,0.823520475470304,0.4158354394957105,6002,41,5,60.0
68,run_068_Severe_Ta30_Vdc550_P2000.csv,Severe,2.0,thermal_path,30.0,,550.0,,301.65074408432,60.0,297.522264144638,4.128479939682052,130.61057364586702,130.61321746913922,0.07903905642888276,301.57069566862646,45.332444592567924,6.0,12.0,301.65074408432,1.7236419829879992,0.1681601934622438,301.65074408432,301.65074408432,299.927102101332,307.102486274418,3.4717160649673815,178.1610333140779,3.686074145465682,307.1018095749339,0.9418465087681466,0.4676091459278669,6002,41,5,60.0
69,run_069_Healthy_Ta30_Vdc600_P2000.csv,Healthy,1.0,thermal_path,30.0,,600.0,,301.400767613542,60.0,297.52237795600837,3.878389657533603,123.16852913198812,123.17119479904056,0.07416620067488111,301.3259919385304,45.4724212631228,6.0,12.0,301.400767613542,1.473665513066976,0.14377224517726594,301.400767613542,301.400767613542,299.927102100475,306.535934732823,2.8641060614972957,145.63281892543006,4.046800193758827,306.53534081029636,0.707745854592589,0.3641557384868507,6002,41,5,60.0
70,run_070_Mild_Ta30_Vdc600_P2000.csv,Mild,1.25,thermal_path,30.0,,600.0,,301.508149982082,60.0,297.52238183910924,3.985768142972745,126.40222796698424,126.40489470946976,0.07619228419753199,301.43113915344804,45.432427928678514,6.0,12.0,301.508149982082,1.5810478813849613,0.15424857379365475,301.508149982082,301.508149982082,299.927102100697,306.777560418063,3.102946741271637,158.4207654889557,4.046816057851174,306.776898615953,0.7667624860911707,0.39068933669905537,6002,41,5,60.0
71,run_071_Moderate_Ta30_Vdc600_P2000.csv,Moderate,1.5,thermal_path,30.0,,600.0,,301.614607672521,60.0,297.5223845193602,4.09222315316083,129.57565944086667,129.57832692650382,0.07820037977398897,301.53534702700006,45.39243459423432,6.0,12.0,301.614607672521,1.6875055719510215,0.16463468994644112,301.614607672521,301.614607672521,299.92710210057,307.019101672102,3.3425514145305897,171.11544549608294,4.046826657566271,307.0184000740414,0.8259685174014281,0.41699477510259203,6002,41,5,60.0
72,run_072_Severe_Ta30_Vdc600_P2000.csv,Severe,2.0,thermal_path,30.0,,600.0,,301.824716735296,60.0,297.52238797742757,4.302328757868452,135.74507841821605,135.74774686365737,0.08215281675620645,301.74091289898496,45.29245125812361,6.0,12.0,301.824716735296,1.8976146347660006,0.185133135099122,301.824716735296,301.824716735296,299.92710210052996,307.501863490922,3.8227976802318153,196.15430032057438,4.0468399333312846,307.50117376935845,0.9446377280074327,0.46891269880395764,6002,41,5,60.0
73,run_073_Healthy_Ta30_Vdc650_P2000.csv,Healthy,1.0,thermal_path,30.0,,650.0,,301.538109227893,60.0,297.5225027907319,4.015606437161125,127.21622482373118,127.2189152486344,0.0765697313927376,301.46035811824754,45.42242959506748,6.0,12.0,301.538109227893,1.6110071265040347,0.1571714269760034,301.538109227893,301.538109227893,299.9271021013889,306.851859531539,3.1316386037646,159.21739691877417,4.41184290657111,306.8512567734071,0.7098255015155364,0.3651551427872829,6002,41,5,60.0
74,run_074_Mild_Ta30_Vdc650_P2000.csv,Mild,1.25,thermal_path,30.0,,650.0,,301.655499561163,60.0,297.5225070317699,4.132992529393107,130.75110293574062,130.7537945352658,0.07879461789525521,301.57530447312223,45.39243459423426,6.0,12.0,301.655499561163,1.7283974597340261,0.16862414241307572,301.655499561163,301.655499561163,299.92710210142894,307.116030633882,3.3927674561986123,173.19713768022837,4.41186016879692,307.1153583004426,0.7690106500188091,0.3917616138331389,6002,41,5,60.0
75,run_075_Moderate_Ta30_Vdc650_P2000.csv,Moderate,1.5,thermal_path,30.0,,650.0,,301.771878838535,60.0,297.52250995906314,4.249368879471831,134.22009696491457,134.22278937613004,0.08100119845039444,301.6892237527247,45.342442926179004,6.0,12.0,301.771878838535,1.8447767371569626,0.17997821825921587,301.771878838535,301.771878838535,299.92710210137795,307.380109905134,3.6547312828131453,187.07486160281405,4.411871702217468,307.37939743786586,0.8283856670120817,0.41813925283225084,6002,41,5,60.0
76,run_076_Severe_Ta30_Vdc650_P2000.csv,Severe,2.0,thermal_path,30.0,,650.0,,302.001568954535,60.0,297.5225137358612,4.479055218673807,140.96410491197904,140.96679837151186,0.08534974458598299,301.91394628949104,45.242459590068286,6.0,12.0,302.001568954535,2.07446685302898,0.2023870100516078,302.001568954535,302.001568954535,299.9271021015061,307.907919770351,4.179793273053065,214.44702365703222,4.411886147425321,307.9072227690391,0.9473937298885874,0.470199543621404,6002,41,5,60.0
77,run_077_Healthy_Ta30_Vdc700_P2000.csv,Healthy,1.0,thermal_path,30.0,,700.0,,301.677687110437,60.0,297.5226295374978,4.155057572939199,131.3294753364473,131.3321909073107,0.07904286586381204,301.5969111651928,45.39243459423429,6.0,12.0,301.677687110437,1.7505850064119954,0.1707887811133654,301.677687110437,301.677687110437,299.9271021040251,307.172980668527,3.4036124707052977,173.02481337312116,4.781167076143902,307.17237339637717,0.7118790070499634,0.36614177637646456,6002,41,5,60.0
78,run_078_Mild_Ta30_Vdc700_P2000.csv,Mild,1.25,thermal_path,30.0,,700.0,,301.805248395294,60.0,297.5226341417577,4.282614253536281,135.17041036651324,135.1731272126604,0.08146883977678954,301.7218161757852,45.352441259790005,6.0,12.0,301.805248395294,1.878146291026951,0.18323378449043426,301.805248395294,301.805248395294,299.9271021042671,307.460068104917,3.6873965404429327,188.21575320372767,4.781185747653581,307.45939001518974,0.771230555569309,0.3928201894161238,6002,41,5,60.0
79,run_079_Moderate_Ta30_Vdc700_P2000.csv,Moderate,1.5,thermal_path,30.0,,700.0,,301.931710811349,60.0,297.5226373197462,4.409073491602783,138.93975328534668,138.9424710127378,0.08387611047146493,301.8456049219456,45.30244959173475,6.0,12.0,301.931710811349,2.0046087071419834,0.19557158118458373,301.931710811349,301.931710811349,299.92710210420705,307.747056244184,3.972087680626089,203.29577546313777,4.781198222530293,307.74633799514595,0.830772433133716,0.4192691065799631,6002,41,5,60.0
80,run_080_Severe_Ta30_Vdc700_P2000.csv,Severe,2.0,thermal_path,30.0,,700.0,,302.181300718909,60.0,297.522641419958,4.658659298950965,146.2676525697555,146.27037143529066,0.08862488685190328,302.0897958184225,45.19246792201297,6.0,12.0,302.181300718909,2.25419861465798,0.2199218160641932,302.181300718909,302.181300718909,299.92710210425105,308.32065567596,4.5427034231183825,233.03920412157456,4.781213847185427,308.3199565770575,0.9501150896633814,0.4714699418820112,6002,41,5,60.0
81,run_081_Healthy_Ta35_Vdc500_P2000.csv,Healthy,1.0,thermal_path,35.0,,500.0,,303.555017629732,60.0,297.5384134349409,6.016604194791114,194.9764288256924,194.9814449780133,0.12098934362802538,303.4431253140084,45.76237293784366,6.0,12.0,303.555017629732,1.2056485919130182,0.11762425286956275,303.555017629732,303.555017629732,302.34936903781886,310.919672483204,2.3423632186843406,119.13217491368745,3.329556180156942,310.91911084854604,0.703506140741536,0.3621048952705128,6002,41,5,60.0
82,run_082_Mild_Ta35_Vdc500_P2000.csv,Mild,1.25,thermal_path,35.0,,500.0,,303.642869908434,60.0,297.5384166180107,6.104453290423351,197.62233295897158,197.62734999276256,0.1223597776479437,303.5291497944783,45.742376270621605,6.0,12.0,303.642869908434,1.2935008706569988,0.12619520689336575,303.642869908434,303.642869908434,302.34936903777697,311.117319929378,2.5377285311273567,129.5947477122349,3.3295692839401454,311.11669532155463,0.7621792234112215,0.38848894867455525,6002,41,5,60.0
83,run_083_Moderate_Ta35_Vdc500_P2000.csv,Moderate,1.5,thermal_path,35.0,,500.0,,303.729965994071,60.0,297.53841881511534,6.191547178955659,200.21892991239076,200.22394755531116,0.12369871802366106,303.61440606837226,45.7223796033994,6.0,12.0,303.729965994071,1.3805969562059772,0.13469238597131486,303.729965994071,303.729965994071,302.3493690378651,311.314897592172,2.733719268974653,139.98110320340305,3.3295780388016283,311.31423490969183,0.8210407556503961,0.4146462224693426,6002,41,5,60.0
84,run_084_Severe_Ta35_Vdc500_P2000.csv,Severe,2.0,thermal_path,35.0,,500.0,,303.901863130701,60.0,297.5384216498421,6.363441480858853,205.2669486212579,205.27196705089474,0.12629560190907796,303.78258789506816,45.66238960173303,6.0,12.0,303.901863130701,1.552494092811969,0.15146283832311894,303.901863130701,303.901863130701,302.349369037889,311.709787634834,3.126547924659917,160.46722179086717,3.3295890045756096,311.70913018046207,0.9390191763497933,0.46627199053051005,6002,41,5,60.0
85,run_085_Healthy_Ta35_Vdc550_P2000.csv,Healthy,1.0,thermal_path,35.0,,550.0,,303.687881955457,60.0,297.5385344455556,6.149347509901361,198.8929117985338,198.89795193245527,0.12272053181186493,303.57311319155986,45.742376270621534,6.0,12.0,303.687881955457,1.3385129179189903,0.13058662613843808,303.687881955457,303.687881955457,302.349369037538,311.225205838953,2.6010143942055493,132.27107855100925,3.686037878123898,311.2246255029452,0.7056396272111564,0.36313053804001066,6002,41,5,60.0
86,run_086_Mild_Ta35_Vdc550_P2000.csv,Mild,1.25,thermal_path,35.0,,550.0,,303.785415891372,60.0,297.5385379759883,6.24687791538372,201.83023278989077,201.83527390152454,0.12432137507312291,303.66861745894954,45.71238126978838,6.0,12.0,303.785415891372,1.4360468538599775,0.14010213208390024,303.785415891372,303.785415891372,302.3493690375121,311.444656979537,2.8179339013956906,143.88663578266986,3.686052356086293,311.44401095717865,0.7644855876077852,0.38958938048962394,6002,41,5,60.0
87,run_087_Moderate_Ta35_Vdc550_P2000.csv,Moderate,1.5,thermal_path,35.0,,550.0,,303.882110128129,60.0,297.53854041285445,6.343569715274555,204.71281296841295,204.71785475568083,0.12588462302301195,303.763268699065,45.69238460256622,6.0,12.0,303.882110128129,1.5327410905500187,0.14953571615122133,303.882110128129,303.882110128129,302.3493690375791,311.664031041074,3.035547555388689,155.41752631557347,3.686062029648383,311.6633458990079,0.8235204755027556,0.41582075348206454,6002,41,5,60.0
88,run_088_Severe_Ta35_Vdc550_P2000.csv,Severe,2.0,thermal_path,35.0,,550.0,,304.072950146765,60.0,297.53854355690027,6.534406589864716,210.31680017005795,210.3218428299321,0.12891313663749315,303.94998313295054,45.63239460089984,6.0,12.0,304.072950146765,1.723581109078964,0.16815425454428917,304.072950146765,304.072950146765,302.34936903768596,312.102486274336,3.4717160648856975,178.16103331491337,3.686074145465682,312.10180957484863,0.9418465087459864,0.4675926313634189,6002,41,5,60.0
89,run_089_Healthy_Ta35_Vdc600_P2000.csv,Healthy,1.0,thermal_path,35.0,,600.0,,303.8229825047,60.0,297.53865736821643,6.284325136483574,202.87494860714202,202.8800131107867,0.12456616891358863,303.705287893438,45.71238126978841,6.0,12.0,303.8229825047,1.4736134670790193,0.14376716751990432,303.8229825047,303.8229825047,302.34936903762105,311.535934732809,2.8641060614825733,145.63281892750135,4.046800193757008,311.5353408102973,0.7077458545892691,0.36414287746461027,6002,41,5,60.0
90,run_090_Mild_Ta35_Vdc600_P2000.csv,Mild,1.25,thermal_path,35.0,,600.0,,303.930361080002,60.0,297.5386612513191,6.391699828682874,206.10856400885612,206.11362958793256,0.12639488860622805,303.8104314595173,45.692384602566264,6.0,12.0,303.930361080002,1.5809920421789911,0.15424312606624305,303.930361080002,303.930361080002,302.34936903782307,311.77756041807,3.102946741284768,158.42076548829414,4.046816057849355,311.77689861601414,0.76676248609476,0.3906755383933105,6002,41,5,60.0
91,run_091_Moderate_Ta35_Vdc600_P2000.csv,Moderate,1.5,thermal_path,35.0,,600.0,,304.036815009798,60.0,297.53866393156716,6.498151078230819,209.28191320654457,209.28697952877246,0.12818260361200373,303.914635716317,45.6623896017331,6.0,12.0,304.036815009798,1.6874459722079678,0.1646288753373627,304.036815009798,304.036815009798,302.3493690375901,312.019101672014,3.3425514144438466,171.1154454967622,4.046826657564452,312.0184000739801,0.8259685173803646,0.41698004757721513,6002,41,5,60.0
92,run_092_Severe_Ta35_Vdc600_P2000.csv,Severe,2.0,thermal_path,35.0,,600.0,,304.246916650963,60.0,297.53866738964007,6.708249261322919,215.45117161047116,215.45623889250703,0.13164667290766374,304.12019445503705,45.60239960006665,6.0,12.0,304.246916650963,1.8975476134369842,0.18512659643287652,304.246916650963,304.246916650963,302.34936903752595,312.501863490913,3.822797680222834,196.1543003207029,4.046839933329466,312.501173769409,0.944637728005638,0.4688961374056153,6002,41,5,60.0
93,run_093_Healthy_Ta35_Vdc650_P2000.csv,Healthy,1.0,thermal_path,35.0,,650.0,,303.960319266699,60.0,297.5387822028775,6.421537063821518,206.92253917954923,206.92762844103322,0.12652589884237386,303.83964940981855,45.69238460256629,6.0,12.0,303.960319266699,1.6109502298069742,0.1571658760787292,303.960319266699,303.960319266699,302.3493690368921,311.851859531555,3.131638603780516,159.21739691344237,4.411842906569291,311.85125677339227,0.7098255015194367,0.3651422464313606,6002,41,5,60.0
94,run_094_Mild_Ta35_Vdc650_P2000.csv,Mild,1.25,thermal_path,35.0,,650.0,,304.077705455449,60.0,297.5387864439039,6.53891901154509,210.45732615242935,210.46241658853222,0.12857823157901294,303.9545917777111,45.66238960173303,6.0,12.0,304.077705455449,1.7283364185209962,0.16861818717278013,304.077705455449,304.077705455449,302.34936903692807,312.11603063392,3.3927674562366406,173.19713768011482,4.41186016879692,312.115358300488,0.7690106500274286,0.3917477781242328,6002,41,5,60.0
95,run_095_Moderate_Ta35_Vdc650_P2000.csv,Moderate,1.5,thermal_path,35.0,,650.0,,304.194080624485,60.0,297.538789371204,6.655291253281007,213.92623048737806,213.93132173517301,0.13058891899709124,304.0685071064627,45.63239460089981,6.0,12.0,304.194080624485,1.8447115875219993,0.1799718621972682,304.194080624485,304.194080624485,302.349369036963,312.38010990519,3.654731282870955,187.0748616033394,4.411871702215649,312.3793974378642,0.8283856670255264,0.4181244859399656,6002,41,5,60.0
